National Drug Code,ahfscc,tee_code,route_admin,brand_indicator,rx_otc,last_chg_dt,brand_name,gpi,rx_group,drug_class,gen_nm,fd_drug_name,manufacturer_name,dosage_form,unit,strength,usc,usc_desc
536355601,880800,NOT RATED,ORAL,GENERIC,OTC,30-Dec-15,VITAMIN B-12,8.21E+13,HEMATOPOIETIC AGENTS,COBALAMINS,CYANOCOBALAMIN,CYANOCOBALAMIN TAB 1000 MCG,RUGBY,TABLET,MCG,1000,48130,VITAMIN B12
536359401,40404,NOT RATED,ORAL,GEN BRAND,OTC,30-Dec-15,DIPHENHIST,4.12E+13,ANTIHISTAMINES,ANTIHISTAMINES - ETHANOLAMINES,DIPHENHYDRAMINE HCL,DIPHENHYDRAMINE HCL CAP 25 MG,RUGBY,CAPSULE,MG,25,14100,ANTIHISTAMINES ALONE
536375501,561200,NOT RATED,ORAL,GEN BRAND,OTC,30-Dec-15,STOOL SOFTENER LAXATIVE DC,4.65E+13,LAXATIVES,SURFACTANT LAXATIVES,DOCUSATE CALCIUM,DOCUSATE CALCIUM CAP 240 MG,RUGBY,CAPSULE,MG,240,56120,FECAL SOFTENER W/O STIM
536375601,561200,NOT RATED,ORAL,GEN BRAND,OTC,30-Dec-15,STOOL SOFTENER,4.65E+13,LAXATIVES,SURFACTANT LAXATIVES,DOCUSATE SODIUM,DOCUSATE SODIUM CAP 100 MG,RUGBY,CAPSULE,MG,100,56120,FECAL SOFTENER W/O STIM
536375610,561200,NOT RATED,ORAL,GEN BRAND,OTC,30-Dec-15,STOOL SOFTENER,4.65E+13,LAXATIVES,SURFACTANT LAXATIVES,DOCUSATE SODIUM,DOCUSATE SODIUM CAP 100 MG,RUGBY,CAPSULE,MG,100,56120,FECAL SOFTENER W/O STIM
536375701,561200,NOT RATED,ORAL,GEN BRAND,OTC,30-Dec-15,STOOL SOFTENER EXTRA STRENGTH,4.65E+13,LAXATIVES,SURFACTANT LAXATIVES,DOCUSATE SODIUM,DOCUSATE SODIUM CAP 250 MG,RUGBY,CAPSULE,MG,250,56120,FECAL SOFTENER W/O STIM
536375710,561200,NOT RATED,ORAL,GEN BRAND,OTC,30-Dec-15,STOOL SOFTENER EXTRA STRENGTH,4.65E+13,LAXATIVES,SURFACTANT LAXATIVES,DOCUSATE SODIUM,DOCUSATE SODIUM CAP 250 MG,RUGBY,CAPSULE,MG,250,56120,FECAL SOFTENER W/O STIM
536379001,881600,NOT RATED,ORAL,GENERIC,OTC,30-Dec-15,VITAMIN D3,7.7202E+13,VITAMINS,OIL SOLUBLE VITAMINS,CHOLECALCIFEROL,CHOLECALCIFEROL CAP 2000 UNIT,RUGBY,CAPSULE,UNIT,2000,76340,VITAMIN D
536398501,562208,NOT AVAILABLE,ORAL,GENERIC,OTC,30-Dec-15,MECLIZINE HCL,5.02001E+13,ANTIEMETICS,ANTIEMETICS - ANTICHOLINERGIC,MECLIZINE HCL,MECLIZINE HCL TAB 12.5 MG,RUGBY,TABLET,MG,12.5,17110,ANTIHISTAMINE
536399001,562208,NOT RATED,ORAL,GEN BRAND,OTC,30-Dec-15,TRAVEL SICKNESS,5.02001E+13,ANTIEMETICS,ANTIEMETICS - ANTICHOLINERGIC,MECLIZINE HCL,MECLIZINE HCL CHEW TAB 25 MG,RUGBY,TABLET CHEWABLE,MG,25,17110,ANTIHISTAMINE
536399010,562208,NOT RATED,ORAL,GEN BRAND,OTC,30-Dec-15,TRAVEL SICKNESS,5.02001E+13,ANTIEMETICS,ANTIEMETICS - ANTICHOLINERGIC,MECLIZINE HCL,MECLIZINE HCL CHEW TAB 25 MG,RUGBY,TABLET CHEWABLE,MG,25,17110,ANTIHISTAMINE
536404401,882800,NOT RATED,ORAL,GEN BRAND,OTC,30-Dec-15,MULTILEX,7.831E+13,MULTIVITAMINS,MULTIPLE VITAMINS W/ MINERALS,MULTIPLE VITAMINS W/ MINERALS,MULTIPLE VITAMINS W/ MINERALS TAB,RUGBY,TABLET, ,0, , 
536404610,882800,NOT RATED,ORAL,GEN BRAND,OTC,30-Dec-15,MULTI-VITAMINS,7.82E+13,MULTIVITAMINS,MULTIVITAMINS,MULTIPLE VITAMIN,MULTIPLE VITAMIN TAB,RUGBY,TABLET, ,0, , 
536406001,882800,NOT RATED,ORAL,GEN BRAND,OTC,30-Dec-15,MULTILEX-T&M,7.831E+13,MULTIVITAMINS,MULTIPLE VITAMINS W/ MINERALS,MULTIPLE VITAMINS W/ MINERALS,MULTIPLE VITAMINS W/ MINERALS TAB,RUGBY,TABLET, ,0, , 
536406301,882800,NOT RATED,ORAL,GEN BRAND,OTC,30-Dec-15,CLASSIC PRENATAL,7.8512E+13,MULTIVITAMINS,PRENATAL VITAMINS,PRENATAL VIT W/ FERROUS FUMARATE-FOLIC ACID,PRENATAL VIT W/ FE FUMARATE-FA TAB 28-0.8 MG,RUGBY,TABLET, ,0, , 
536407701,880800,NOT RATED,ORAL,GENERIC,OTC,30-Dec-15,NIACIN ER,7.7103E+13,VITAMINS,WATER SOLUBLE VITAMINS,NIACIN,NIACIN CAP CR 500 MG,RUGBY,CAPSULE EXTENDED RELEASE,MG,500,76350,NIACIN
536408501,882800,NOT RATED,ORAL,GENERIC,OTC,30-Dec-15,PRENATAL VITAMINS,7.8512E+13,MULTIVITAMINS,PRENATAL VITAMINS,PRENATAL VIT W/ FERROUS FUMARATE-FOLIC ACID,PRENATAL VIT W/ FE FUMARATE-FA TAB 28-0.8 MG,RUGBY,TABLET, ,0, , 
536408610,561200,NOT RATED,ORAL,TRADEMARK,OTC,30-Dec-15,SENEXON-S,4.6991E+13,LAXATIVES,LAXATIVE COMBINATIONS,SENNOSIDES-DOCUSATE SODIUM,SENNOSIDES-DOCUSATE SODIUM TAB 8.6-50 MG,RUGBY,TABLET, ,0,56110,FECAL SOFTENER W/STIM
536408956,840492,NOT RATED,EXTERNAL,GEN BRAND,OTC,30-Dec-15,ACNE MEDICATION 5,9.005E+13,DERMATOLOGICALS,ACNE PRODUCTS,BENZOYL PEROXIDE,BENZOYL PEROXIDE GEL 5%,RUGBY,GEL,%,5,37120,ACNE W/ANTNFCT/ANTISEPTIC
536410302,401200,NOT RATED,ORAL,TRADEMARK,OTC,30-Dec-15,OYSCO D,7.91099E+13,MINERALS & ELECTROLYTES,CALCIUM,CALCIUM CARBONATE-CHOLECALCIFEROL,CALCIUM CARBONATE-CHOLECALCIFEROL TAB 250 MG-125 UNIT,RUGBY,TABLET, ,0,60500,CALCIUM SUPPLEMENTS
536410602,401200,NOT RATED,ORAL,TRADEMARK,OTC,30-Dec-15,OYSCO 500,7.91001E+13,MINERALS & ELECTROLYTES,CALCIUM,OYSTER SHELL,OYSTER SHELL CALCIUM TAB 500 MG,RUGBY,TABLET,MG,500,60500,CALCIUM SUPPLEMENTS
536410608,401200,NOT RATED,ORAL,TRADEMARK,OTC,30-Dec-15,OYSCO 500,7.91001E+13,MINERALS & ELECTROLYTES,CALCIUM,OYSTER SHELL,OYSTER SHELL CALCIUM TAB 500 MG,RUGBY,TABLET,MG,500,60500,CALCIUM SUPPLEMENTS
536430608,561200,NOT RATED,ORAL,GEN BRAND,OTC,30-Dec-15,FIBER-LAX,4.63E+13,LAXATIVES,BULK LAXATIVES,CALCIUM POLYCARBOPHIL,CALCIUM POLYCARBOPHIL TAB 625 MG,RUGBY,TABLET,MG,625,56300,BULK-PRODUCING LAX
536430611,561200,NOT RATED,ORAL,GEN BRAND,OTC,30-Dec-15,FIBER-LAX,4.63E+13,LAXATIVES,BULK LAXATIVES,CALCIUM POLYCARBOPHIL,CALCIUM POLYCARBOPHIL TAB 625 MG,RUGBY,TABLET,MG,625,56300,BULK-PRODUCING LAX
536439135,121212,NOT RATED,ORAL,GENERIC,OTC,30-Dec-14,PSEUDOEPHEDRINE HCL,4.2101E+13,NASAL AGENTS - SYSTEMIC AND TOPICAL,SYMPATHOMIMETIC DECONGESTANTS,PSEUDOEPHEDRINE HCL,PSEUDOEPHEDRINE HCL TAB 30 MG,RUGBY,TABLET,MG,30,14200,DECONGESTANTS ALONE
536440601,880800,NOT RATED,ORAL,GENERIC,OTC,30-Dec-15,VITAMIN B-6,7.7105E+13,VITAMINS,WATER SOLUBLE VITAMINS,PYRIDOXINE HCL,PYRIDOXINE HCL TAB 25 MG,RUGBY,TABLET,MG,25,76370,PYRIDOXINE
536440801,880800,NOT RATED,ORAL,GENERIC,OTC,30-Dec-15,VITAMIN B-6,7.7105E+13,VITAMINS,WATER SOLUBLE VITAMINS,PYRIDOXINE HCL,PYRIDOXINE HCL TAB 50 MG,RUGBY,TABLET,MG,50,76370,PYRIDOXINE
536440901,880800,NOT RATED,ORAL,GENERIC,OTC,30-Dec-15,VITAMIN B-6,7.7105E+13,VITAMINS,WATER SOLUBLE VITAMINS,PYRIDOXINE HCL,PYRIDOXINE HCL TAB 100 MG,RUGBY,TABLET,MG,100,76370,PYRIDOXINE
536444554,561200,NOT RATED,ORAL,TRADEMARK,OTC,30-Dec-15,REGULOID,4.63E+13,LAXATIVES,BULK LAXATIVES,PSYLLIUM,PSYLLIUM POWDER 28.3%,RUGBY,POWDER,%,28.3, , 
536444589,561200,NOT RATED,ORAL,TRADEMARK,OTC,30-Dec-15,REGULOID,4.63E+13,LAXATIVES,BULK LAXATIVES,PSYLLIUM,PSYLLIUM POWDER 28.3%,RUGBY,POWDER,%,28.3, , 
536453301,561000,NOT RATED,ORAL,GENERIC,OTC,30-Dec-15,SIMETHICONE,5.22E+13,GASTROINTESTINAL AGENTS - MISC.,ANTIFLATULENTS,SIMETHICONE,SIMETHICONE CHEW TAB 80 MG,RUGBY,TABLET CHEWABLE,MG,80,5300,ANTIFLATULENTS
536453408,561000,NOT RATED,ORAL,GENERIC,OTC,30-Dec-15,SIMETHICONE,5.22E+13,GASTROINTESTINAL AGENTS - MISC.,ANTIFLATULENTS,SIMETHICONE,SIMETHICONE CHEW TAB 125 MG,RUGBY,TABLET CHEWABLE,MG,125,5300,ANTIFLATULENTS
536454410,560400,NOT RATED,ORAL,GENERIC,OTC,30-Dec-15,SODIUM BICARBONATE,4.82E+13,ANTACIDS,ANTACIDS - BICARBONATE,SODIUM BICARBONATE (ANTACID),SODIUM BICARBONATE TAB 650 MG,RUGBY,TABLET,MG,650,5100,"ANTACIDS, PLAIN"
536466110,882800,NOT RATED,ORAL,TRADEMARK,OTC,30-Dec-15,THEREMS-M,7.831E+13,MULTIVITAMINS,MULTIPLE VITAMINS W/ MINERALS,MULTIPLE VITAMINS W/ MINERALS,MULTIPLE VITAMINS W/ MINERALS TAB,RUGBY,TABLET, ,0, , 
536467801,880800,NOT RATED,ORAL,GENERIC,OTC,30-Dec-15,VITAMIN B-1,7.7101E+13,VITAMINS,WATER SOLUBLE VITAMINS,THIAMINE HCL,THIAMINE HCL TAB 50 MG,RUGBY,TABLET,MG,50,76360,THIAMINE
536468001,880800,NOT RATED,ORAL,GENERIC,OTC,30-Dec-15,VITAMIN B-1,7.7101E+13,VITAMINS,WATER SOLUBLE VITAMINS,THIAMINE HCL,THIAMINE HCL TAB 100 MG,RUGBY,TABLET,MG,100,76360,THIAMINE
536468010,880800,NOT RATED,ORAL,GENERIC,OTC,30-Dec-15,VITAMIN B-1,7.7101E+13,VITAMINS,WATER SOLUBLE VITAMINS,THIAMINE HCL,THIAMINE HCL TAB 100 MG,RUGBY,TABLET,MG,100,76360,THIAMINE
536475011,882800,NOT RATED,ORAL,GEN BRAND,OTC,30-Dec-15,UNICOMPLEX-M,7.831E+13,MULTIVITAMINS,MULTIPLE VITAMINS W/ MINERALS,MULTIPLE VITAMINS W/ MINERALS,MULTIPLE VITAMINS W/ MINERALS TAB,RUGBY,TABLET, ,0, , 
536476301,882800,NOT RATED,ORAL,GEN BRAND,OTC,30-Dec-15,VITA-BEE/C,7.8133E+13,MULTIVITAMINS,B-COMPLEX W/ FOLIC ACID,B-COMPLEX W/ C & FOLIC ACID,B-COMPLEX W/ C & FOLIC ACID TAB,RUGBY,TABLET, ,0, , 
536478701,880800,NOT RATED,ORAL,GENERIC,OTC,30-Dec-15,B COMPLEX,7.811E+13,MULTIVITAMINS,B-COMPLEX VITAMINS,B-COMPLEX VITAMINS,B-COMPLEX VITAMIN CAP,RUGBY,CAPSULE, ,0, , 
536515026,840408,NOT RATED,EXTERNAL,GEN BRAND,OTC,30-Dec-15,ANTI-FUNGAL POWDER,9.01501E+13,DERMATOLOGICALS,ANTIFUNGALS - TOPICAL,TOLNAFTATE,TOLNAFTATE POWDER 1%,RUGBY,POWDER,%,1,38900,ANTI-FUNGAL MISC
536589001,200404,NOT RATED,ORAL,GENERIC,OTC,30-Dec-15,FERROUS SULFATE,8.23E+13,HEMATOPOIETIC AGENTS,IRON,FERROUS SULFATE,FERROUS SULFATE TAB 325 MG (65 MG ELEMENTAL FE),RUGBY,TABLET,MG,325,48111,"FERROUS,IRON ALONE"
536589488,129200,NOT RATED,TRANSDERMAL,GENERIC,OTC,30-Dec-15,NICOTINE TRANSDERMAL SYSTEM,6.21E+13,PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS - MISC.,SMOKING DETERRENTS,NICOTINE,NICOTINE TD PATCH 24HR 7 MG/24HR,RUGBY,PATCH 24 HOUR,MG/24HR,7,69000,SMOKING DETERRENTS
536589588,129200,NOT RATED,TRANSDERMAL,GENERIC,OTC,30-Dec-15,NICOTINE TRANSDERMAL SYSTEM,6.21E+13,PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS - MISC.,SMOKING DETERRENTS,NICOTINE,NICOTINE TD PATCH 24HR 14 MG/24HR,RUGBY,PATCH 24 HOUR,MG/24HR,14,69000,SMOKING DETERRENTS
536589688,129200,NOT RATED,TRANSDERMAL,GENERIC,OTC,30-Dec-15,NICOTINE TRANSDERMAL SYSTEM,6.21E+13,PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS - MISC.,SMOKING DETERRENTS,NICOTINE,NICOTINE TD PATCH 24HR 21 MG/24HR,RUGBY,PATCH 24 HOUR,MG/24HR,21,69000,SMOKING DETERRENTS
536590401,561200,NOT RATED,ORAL,GEN BRAND,OTC,30-Dec-15,SENEXON,4.62001E+13,LAXATIVES,STIMULANT LAXATIVES,SENNOSIDES,SENNOSIDES TAB 8.6 MG,RUGBY,TABLET,MG,8.6,56200,IRRITANT-STIMULANT LAX
536590410,561200,NOT RATED,ORAL,GEN BRAND,OTC,30-Dec-15,SENEXON,4.62001E+13,LAXATIVES,STIMULANT LAXATIVES,SENNOSIDES,SENNOSIDES TAB 8.6 MG,RUGBY,TABLET,MG,8.6,56200,IRRITANT-STIMULANT LAX
536641208,929200,NOT RATED,ORAL,GENERIC,OTC,30-Dec-15,MELATONIN,9.53915E+13,ALTERNATIVE MEDICINES,ALTERNATIVE MEDICINE - M'S,MELATONIN,MELATONIN TAB 3 MG,RUGBY,TABLET,MG,3,84290,"NAT MED OTH,OTH"
536655091,529200,NOT RATED,OPHTHALMIC,GEN BRAND,OTC,30-Dec-15,ARTIFICIAL TEARS,8.62099E+13,OPHTHALMIC AGENTS,ARTIFICIAL TEARS AND LUBRICANTS,WHITE PETROLATUM-MINERAL OIL,WHITE PETROLATUM-MINERAL OIL OPHTH OINTMENT,RUGBY,OINTMENT, ,0, , 
536668001,401200,NOT RATED,ORAL,GENERIC,OTC,30-Dec-15,MAGNESIUM GLUCONATE,7.94E+13,MINERALS & ELECTROLYTES,MAGNESIUM,MAGNESIUM GLUCONATE,MAGNESIUM GLUCONATE TAB 500 MG (27 MG ELEMENTAL MG),RUGBY,TABLET,MG,500,60700,"NUTRIENTS & SUPPLEMENTS,OTH"
536688908,401200,NOT RATED,ORAL,GENERIC,OTC,30-Dec-15,CALCIUM,7.91099E+13,MINERALS & ELECTROLYTES,CALCIUM,CALCIUM CARBONATE-CHOLECALCIFEROL,CALCIUM CARBONATE-CHOLECALCIFEROL CHEW TAB 500 MG-100 UNIT,RUGBY,TABLET CHEWABLE, ,0,60500,CALCIUM SUPPLEMENTS
536703001,880800,NOT RATED,ORAL,GENERIC,OTC,30-Dec-15,NIACIN TR,7.7103E+13,VITAMINS,WATER SOLUBLE VITAMINS,NIACIN,NIACIN TAB CR 500 MG,RUGBY,TABLET EXTENDED RELEASE,MG,500,76350,NIACIN
536703801,880800,NOT RATED,ORAL,GENERIC,OTC,30-Dec-15,NIACIN TR,7.7103E+13,VITAMINS,WATER SOLUBLE VITAMINS,NIACIN,NIACIN TAB CR 1000 MG,RUGBY,TABLET EXTENDED RELEASE,MG,1000,76350,NIACIN
536718001,560800,NOT RATED,ORAL,GEN BRAND,OTC,30-Dec-15,ACIDOPHILUS/CITRUS PECTIN,4.799E+13,ANTIDIARRHEALS,ANTIDIARRHEAL COMBINATIONS,LACTOBACILLUS ACIDOPHILUS-PECTIN,LACTOBACILLUS ACIDOPHILUS-PECTIN TAB,RUGBY,TABLET, ,0, , 
536750001,940000,NOT RATED,DOES NOT APPLY,GENERIC,OTC,30-Dec-15,ALCOHOL PREPS,9.7703E+13,MEDICAL DEVICES AND SUPPLIES,MISC. DEVICES,ALCOHOL SWABS,ALCOHOL SWABS,RUGBY,PAD,%,70, , 
536781708,401200,NOT RATED,ORAL,TRADEMARK,OTC,30-Dec-15,OYSCO 500+D,7.91099E+13,MINERALS & ELECTROLYTES,CALCIUM,CALCIUM CARBONATE-VITAMIN D,CALCIUM CARBONATE-VITAMIN D TAB 500 MG-200 UNIT,RUGBY,TABLET, ,0,60500,CALCIUM SUPPLEMENTS
536781710,401200,NOT RATED,ORAL,TRADEMARK,OTC,30-Dec-15,OYSCO 500+D,7.91099E+13,MINERALS & ELECTROLYTES,CALCIUM,CALCIUM CARBONATE-VITAMIN D,CALCIUM CARBONATE-VITAMIN D TAB 500 MG-200 UNIT,RUGBY,TABLET, ,0,60500,CALCIUM SUPPLEMENTS
536853080,882800,NOT RATED,ORAL,GEN BRAND,OTC,30-Dec-15,POLYVITAMIN/IRON,7.843E+13,MULTIVITAMINS,PED MV W/ IRON,PEDIATRIC MULTIPLE VITAMINS W/ IRON,PEDIATRIC MULTIPLE VITAMINS W/ IRON DROPS 10 MG/ML,RUGBY,SOLUTION, ,0, , 
536991601,940000,NOT RATED,DOES NOT APPLY,GEN BRAND,OTC,30-Dec-15,ULTRA COMFORT INSULIN SYRINGE/U-100/0.5ML/28G,9.7051E+13,MEDICAL DEVICES AND SUPPLIES,PARENTERAL THERAPY SUPPLIES,INSULIN SYRINGE/NEEDLE U-100,"INSULIN SYRINGE/NEEDLE U-100 1/2 ML 28 X 1/2""",RUGBY,MISCELLANEOUS, ,0, , 
536992001,940000,NOT RATED,DOES NOT APPLY,GENERIC,OTC,26-Jun-14,ALCOHOL PREPS,9.7703E+13,MEDICAL DEVICES AND SUPPLIES,MISC. DEVICES,ALCOHOL SWABS,ALCOHOL SWABS,RUGBY,PAD, ,0, , 
536999512,320000,NOT RATED,DOES NOT APPLY,GEN BRAND,OTC,30-Dec-15,PREMIUM CONDOMS LUBRICATED,9.7401E+13,MEDICAL DEVICES AND SUPPLIES,CONTRACEPTIVES,CONDOMS LATEX LUBRICATED - MALE,CONDOMS LATEX LUBRICATED,RUGBY,MISCELLANEOUS, ,0, , 
548560300,201204,INJECTABLE H2O SOLUTIONS - OK,SUBCUTANEOUS,GENERIC,RX,30-Dec-15,ENOXAPARIN SODIUM,8.3101E+13,ANTICOAGULANTS,HEPARINS AND HEPARINOID-LIKE AGENTS,ENOXAPARIN SODIUM,ENOXAPARIN SODIUM INJ 60 MG/0.6ML,AMPHASTAR-IMS,SOLUTION,MG/0.6ML,60,11122,FRACTIONATED HEPARINS
548560400,201204,INJECTABLE H2O SOLUTIONS - OK,SUBCUTANEOUS,GENERIC,RX,30-Dec-15,ENOXAPARIN SODIUM,8.3101E+13,ANTICOAGULANTS,HEPARINS AND HEPARINOID-LIKE AGENTS,ENOXAPARIN SODIUM,ENOXAPARIN SODIUM INJ 80 MG/0.8ML,AMPHASTAR-IMS,SOLUTION,MG/0.8ML,80,11122,FRACTIONATED HEPARINS
548560500,201204,INJECTABLE H2O SOLUTIONS - OK,SUBCUTANEOUS,GENERIC,RX,30-Dec-15,ENOXAPARIN SODIUM,8.3101E+13,ANTICOAGULANTS,HEPARINS AND HEPARINOID-LIKE AGENTS,ENOXAPARIN SODIUM,ENOXAPARIN SODIUM INJ 100 MG/ML,AMPHASTAR-IMS,SOLUTION,MG/ML,100,11122,FRACTIONATED HEPARINS
548563100,201204,INJECTABLE H2O SOLUTIONS - OK,SUBCUTANEOUS,GENERIC,RX,30-Dec-15,ENOXAPARIN SODIUM,8.3101E+13,ANTICOAGULANTS,HEPARINS AND HEPARINOID-LIKE AGENTS,ENOXAPARIN SODIUM,ENOXAPARIN SODIUM INJ 30 MG/0.3ML,AMERINET/AMPHASTAR-IMS,SOLUTION,MG/0.3ML,30,11122,FRACTIONATED HEPARINS
548590000,360400,INJECTABLE H2O SOLUTIONS - OK,INJECTION,TRADEMARK,RX,30-Dec-15,CORTROSYN,9.42E+13,DIAGNOSTIC PRODUCTS,DIAGNOSTIC DRUGS,COSYNTROPIN,COSYNTROPIN FOR INJ 0.25 MG,AMPHASTAR-IMS,SOLUTION RECONSTITUTED,MG,0.25,40470,"DIAG AIDS,OTH"
555005902,40404,NOT RATED,ORAL,GENERIC,RX,25-Jun-15,DIPHENHYDRAMINE HCL,4.12E+13,ANTIHISTAMINES,ANTIHISTAMINES - ETHANOLAMINES,DIPHENHYDRAMINE HCL,DIPHENHYDRAMINE HCL CAP 50 MG,TEVA PHARMACEUTICALS USA,CAPSULE,MG,50,14100,ANTIHISTAMINES ALONE
555005905,40404,NOT RATED,ORAL,GENERIC,RX,25-Jun-15,DIPHENHYDRAMINE HCL,4.12E+13,ANTIHISTAMINES,ANTIHISTAMINES - ETHANOLAMINES,DIPHENHYDRAMINE HCL,DIPHENHYDRAMINE HCL CAP 50 MG,TEVA PHARMACEUTICALS USA,CAPSULE,MG,50,14100,ANTIHISTAMINES ALONE
555007101,81604,NO BIOEQUIVALENCE PROBLEMS,ORAL,GENERIC,RX,30-Dec-15,ISONIAZID,9.00006E+12,ANTIMYCOBACTERIAL AGENTS,ANTIMYCOBACTERIAL AGENTS,ISONIAZID,ISONIAZID TAB 300 MG,TEVA PHARMACEUTICALS USA,TABLET,MG,300,74000,TUBERCULOSIS THERAPY
555007102,81604,NO BIOEQUIVALENCE PROBLEMS,ORAL,GENERIC,RX,30-Dec-15,ISONIAZID,9.00006E+12,ANTIMYCOBACTERIAL AGENTS,ANTIMYCOBACTERIAL AGENTS,ISONIAZID,ISONIAZID TAB 300 MG,TEVA PHARMACEUTICALS USA,TABLET,MG,300,74000,TUBERCULOSIS THERAPY
555007105,81604,NO BIOEQUIVALENCE PROBLEMS,ORAL,GENERIC,RX,30-Dec-15,ISONIAZID,9.00006E+12,ANTIMYCOBACTERIAL AGENTS,ANTIMYCOBACTERIAL AGENTS,ISONIAZID,ISONIAZID TAB 300 MG,TEVA PHARMACEUTICALS USA,TABLET,MG,300,74000,TUBERCULOSIS THERAPY
555009596,281208,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,CLONAZEPAM ODT,7.21E+13,ANTICONVULSANTS,ANTICONVULSANTS - BENZODIAZEPINES,CLONAZEPAM,CLONAZEPAM ORALLY DISINTEGRATING TAB 0.25 MG,TEVA PHARMACEUTICALS USA,TABLET DISPERSIBLE,MG,0.25,20200,SEIZURE DISORDERS
555009696,281208,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,CLONAZEPAM ODT,7.21E+13,ANTICONVULSANTS,ANTICONVULSANTS - BENZODIAZEPINES,CLONAZEPAM,CLONAZEPAM ORALLY DISINTEGRATING TAB 0.5 MG,TEVA PHARMACEUTICALS USA,TABLET DISPERSIBLE,MG,0.5,20200,SEIZURE DISORDERS
555014009,120400,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,GALANTAMINE HYDROBROMIDE,6.2051E+13,PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS - MISC.,ANTIDEMENTIA AGENTS,GALANTAMINE HYDROBROMIDE,GALANTAMINE HYDROBROMIDE TAB 12 MG,TEVA PHARMACEUTICALS USA,TABLET,MG,12,20400,ALZHEIMER-TYPE DEMENTIA
555015902,282408,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,CHLORDIAZEPOXIDE HCL,5.71E+13,ANTIANXIETY AGENTS,BENZODIAZEPINES,CHLORDIAZEPOXIDE HCL,CHLORDIAZEPOXIDE HCL CAP 25 MG,TEVA PHARMACEUTICALS USA,CAPSULE,MG,25,64610,BENZODIAZEPINES
555021110,683200,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,NORETHINDRONE ACETATE,2.6E+13,PROGESTINS,PROGESTINS,NORETHINDRONE ACETATE,NORETHINDRONE ACETATE TAB 5 MG,TEVA PHARMACEUTICALS USA,TABLET,MG,5,52142,"HORMONES,PROGESTOGEN,ORAL"
555028502,241292,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,DIPYRIDAMOLE,8.515E+13,HEMATOLOGICAL AGENTS - MISC.,PLATELET AGGREGATION INHIBITORS,DIPYRIDAMOLE,DIPYRIDAMOLE TAB 50 MG,TEVA PHARMACEUTICALS USA,TABLET,MG,50,11132,"ADENOSINE RECEPTR ANTAG,ALO"
555028602,241292,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,DIPYRIDAMOLE,8.515E+13,HEMATOLOGICAL AGENTS - MISC.,PLATELET AGGREGATION INHIBITORS,DIPYRIDAMOLE,DIPYRIDAMOLE TAB 75 MG,TEVA PHARMACEUTICALS USA,TABLET,MG,75,11132,"ADENOSINE RECEPTR ANTAG,ALO"
555030202,282492,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,HYDROXYZINE PAMOATE,5.72E+13,ANTIANXIETY AGENTS,ANTIANXIETY AGENTS - MISC.,HYDROXYZINE PAMOATE,HYDROXYZINE PAMOATE CAP 50 MG,TEVA PHARMACEUTICALS USA,CAPSULE,MG,50,64690,"ANTIANXIETY,OTH"
555030204,282492,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,HYDROXYZINE PAMOATE,5.72E+13,ANTIANXIETY AGENTS,ANTIANXIETY AGENTS - MISC.,HYDROXYZINE PAMOATE,HYDROXYZINE PAMOATE CAP 50 MG,TEVA PHARMACEUTICALS USA,CAPSULE,MG,50,64690,"ANTIANXIETY,OTH"
555032302,282492,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,HYDROXYZINE PAMOATE,5.72E+13,ANTIANXIETY AGENTS,ANTIANXIETY AGENTS - MISC.,HYDROXYZINE PAMOATE,HYDROXYZINE PAMOATE CAP 25 MG,TEVA PHARMACEUTICALS USA,CAPSULE,MG,25,64690,"ANTIANXIETY,OTH"
555032304,282492,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,HYDROXYZINE PAMOATE,5.72E+13,ANTIANXIETY AGENTS,ANTIANXIETY AGENTS - MISC.,HYDROXYZINE PAMOATE,HYDROXYZINE PAMOATE CAP 25 MG,TEVA PHARMACEUTICALS USA,CAPSULE,MG,25,64690,"ANTIANXIETY,OTH"
555032402,282492,NOT RATED,ORAL,GENERIC,RX,30-Dec-15,HYDROXYZINE PAMOATE,5.72E+13,ANTIANXIETY AGENTS,ANTIANXIETY AGENTS - MISC.,HYDROXYZINE PAMOATE,HYDROXYZINE PAMOATE CAP 100 MG,TEVA PHARMACEUTICALS USA,CAPSULE,MG,100,64690,"ANTIANXIETY,OTH"
